"CODE" "PLOT" "BLOCK" "TREAT" "DATE" "SPEC" "SP_CODE" "LIFE.FORM" "NO_STEMS" "BASAL_A" "HEIGHT_M" "LEAVES" "TRUNK" "WEIGHT" "SURV" "WET..g." "DRY" "WATER" "DBH1" "DBH2" "DBH3" "DBH4" "DBH5" "DBH6" "DBH7" "DBH8" "DBH9" "DBH10" "DBH11" "DBH12" "DBH13" "DBH14" "DBH15" "DBH16" "DBH17" "DBH18" "DBH19" "DBH20" "DBH21" "DBH22" "DBH23" "DBH24" "DBH25" "DBH26" "DBH27" "DBH28" "DBH29" "DBH30" "DBH31" "DBH32" "DBH33" "DBH34" "DBH35" "DBH36" "DBH37" "DBH38" "DBH39" "DBH40" "DBH41" "DBH42" "DBH43" "DBH44" "DBH45" "DBH46" "DBH47"
"348" "WG4P6" "P6" "WG4" "FUNGICIDE" "07/25/16" "Dracena angustifolia" "DRACAN" "sedge" NA NA NA "0.13385" NA "0.13385" "KM" 11.1 2.17 8.93 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"349" "WG4P6" "P6" "WG4" "FUNGICIDE" "07/25/16" "Piper umbellatum" "PIPEUM" "tree" NA NA NA "0.0476" NA "0.0476" "KM" 17.58 3.04 14.54 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"350" "WG4P6" "P6" "WG4" "FUNGICIDE" "07/25/16" "Piper aduncum" "PIPEAD" "tree" NA NA NA "0.0043" NA "0.0043" "KM" 3.08 0.52 2.56 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"351" "WG4P6" "P6" "WG4" "FUNGICIDE" "07/25/16" "Cyperus rotundus" "CYPHRO" "sedge" NA NA NA "0.02157" NA "0.02157" "KM" 2.57 0.79 1.78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"352" "WG4P6" "P6" "WG4" "FUNGICIDE" "07/25/16" "Paspalum sp. 1" "PASPS1" "grass" NA NA NA "0.04223" NA "0.04223" "KM" 2.92 1.03 1.89 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"353" "WG4P6" "P6" "WG4" "FUNGICIDE" "07/25/16" "Lepistemon urceolatus" "LEPIUR" "vine" NA NA NA "0.02015" NA "0.02015" "KM" 11.71 4.43 7.28 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"354" "WG4P6" "P6" "WG4" "FUNGICIDE" "07/25/16" "Macaranga aleurotoides" "MACAAL" "tree" NA NA NA "0.021" "0.0775" "0.0985" "KM" 14.49 4.2 10.29 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"355" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 17 241.3 3.92 "17.235" "31.42" "48.655" "KM" 24.48 4.81 19.67 2 2.5 1.4 12 2.6 3.8 3.5 3 2.5 2.1 3.9 2.9 4.7 3.5 1.3 5.1 3.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"356" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Trema orientalis" "TREMOR" "tree" 2 68.18 7 "7.76" "27.525" "35.285" "KM" 26.96 6.54 20.42 9.1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"357" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Macaranga tanarius" "MACATA" "tree" 1 1.13 2.2 "0.28" "0.395" "0.675" "KM" 21.32 7.08 14.24 1.2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"358" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "9.155" NA "9.155" "KM" 15.63 1.76 13.87 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"359" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "2.825" NA "2.825" "KM" 7.37 1.63 5.74 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"360" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Premna sp. 1" "PREMS1" "tree" 4 4.81 5.2 "0.365" NA "0.365" "KM" 7.63 1.92 5.71 1.4 1.4 1 1.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"361" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA "0.87" NA "0.87" "KM" 10.66 1.55 9.11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"362" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA "0.161" NA "0.161" "KM" 0.78 0.32 0.46 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"363" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Breynia cernua" "BREYCE" "shrub" NA NA NA "0.03802" "0.4" "0.43802" "KM" 8.01 1.41 6.6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"364" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Faradaya splendida" "FARASP" "vine" NA NA NA "0.28" NA "0.28" "KM" 22.33 7.44 14.89 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"365" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA "0.10448" NA "0.10448" "KM" 21.33 2.74 18.59 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"366" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Trichospermum pleiostigma" "TRICPL" "tree" 1 19.63 NA "1.975" "4.605" "6.58" "KM" 22.46 6.21 16.25 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"367" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Ipomea batata" "IPOMBA" "vine" NA NA NA "0.5" NA "0.5" "KM" 20.26 1.88 18.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"368" "WG5P1" "P1" "WG5" "CONTROL" "07/20/16" "Euphorbia hirta" "EUPHHI" "herb" NA NA NA "0.01814" NA "0.01814" "KM" 1.78 0.44 1.34 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"369" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 4 34.92 3.79 "7.2" "12.4" "19.6" "KM" 18.74 4.3 14.44 3.5 2.3 4.6 2.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"370" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "12.695" NA "12.695" "KM" 10.69 0.99 9.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"371" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Piptrus argenteus" "PIPTAR" "tree" 1 NA NA "2.025" "3.575" "5.6" "KM" 21.42 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"372" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Merremia peltata" "MERRPE" "vine" NA NA NA "5.64" NA "5.64" "KM" 26.31 6.26 20.05 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"373" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "6.88" NA "6.88" "KM" 4.21 0.95 3.26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"374" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Ipomea batata" "IPOMBA" "vine" NA NA NA "3.75" NA "3.75" "KM" 15.88 2.69 13.19 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"375" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Solanum sp. 1" "SOLAS1" "herb" NA NA NA "0.43" "0.93" "1.36" "KM" 21.1 5.3 15.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"376" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Trema orientalis" "TREMOR" "tree" 1 NA NA "3.225" "6.13" "9.355" "KM" 8.75 3.09 5.66 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"377" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA "3.605" NA "3.605" "KM" 5.53 1.45 4.08 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"378" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Breynia cernua" "BREYCE" "shrub" NA NA NA NA "0.92" "0.92" "KM" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"379" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Axonopus compressus" "AXONCO" "grass" NA NA NA "0.01125" NA "0.01125" "KM" 1.39 0.32 1.07 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"380" "WG5P2" "P2" "WG5" "FUNGICIDE" "07/16/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA "0.07517" NA "0.07517" "KM" 22.3 3.09 19.21 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"381" "WG5P3" "P3" "WG5" "PREDATOR" "07/18/16" "Piptrus argenteus" "PIPTAR" "tree" 1 2.54 NA "1.11" "1.705" "2.815" "KM" 18.28 5.78 12.5 1.8 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"382" "WG5P3" "P3" "WG5" "PREDATOR" "07/18/16" "Premna sp. 1" "PREMS1" "tree" 4 6.75 NA "1.825" "2.15" "3.975" "KM" 17.5 5.4 12.1 1.5 1.7 1.5 1.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"383" "WG5P3" "P3" "WG5" "PREDATOR" "07/18/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA "4.99" NA "4.99" "KM" 6.6 1.47 5.13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"384" "WG5P3" "P3" "WG5" "PREDATOR" "07/18/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA "9.09" NA "9.09" "KM" 11.31 1.46 9.85 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"385" "WG5P3" "P3" "WG5" "PREDATOR" "07/18/16" "Ipomea batata" "IPOMBA" "vine" NA NA NA "7.13" NA "7.13" "KM" 24.14 2.76 21.38 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"386" "WG5P3" "P3" "WG5" "PREDATOR" "07/18/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA "0.57" NA "0.57" "KM" 24.78 2.56 22.22 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"387" "WG5P3" "P3" "WG5" "PREDATOR" "07/18/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "0.46" NA "0.46" "KM" 16.3 1.2 15.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"388" "WG5P3" "P3" "WG5" "PREDATOR" "07/18/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "0.02491" NA "0.02491" "KM" 3.13 0.87 2.26 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"389" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 25 111.63 4.32 "11.83" "33.01" "44.84" "KM" 28.34 NA NA 1.4 2.4 1.3 1.8 2.2 1.9 2 3.9 2.3 2.5 2 1.3 2.1 2 1.5 2 2.1 1.5 4.2 2.5 2.1 2.7 1.6 2.4 4.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"390" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Piptrus argenteus" "PIPTAR" "tree" 2 12.22 4.15 "4.06" "4.985" "9.045" "KM" 23.53 7.06 16.47 2 3.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"391" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Cordyline terminalis" "CORDTE" "herb" NA NA NA "0.64" "0.735" "1.375" "KM" 38.04 8.63 29.41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"392" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "0.455" "0.74" "1.195" "KM" 5.17 0.72 4.45 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"393" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA "6.555" NA "6.555" "KM" 7.67 1.35 6.32 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"394" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "1.3" NA "1.3" "KM" 3.05 0.74 2.31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"395" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA "0.19971" NA "0.19971" "KM" 7.5 1.11 6.39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"396" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Piper aduncum" "PIPEAD" "tree" 1 NA NA "0.00739" NA "0.00739" "KM" 2.81 0.42 2.39 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"397" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Ficus copiosa" "FICUCP" "tree" 1 NA NA "0.0056" NA "0.0056" "KM" 3.75 0.9 2.85 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"398" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Axonopus compressus" "AXONCO" "grass" NA NA NA "0.12283" NA "0.12283" "KM" 4.62 1.44 3.18 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"399" "WG5P4" "P4" "WG5" "WEEVIL25" "07/19/16" "Etlingera labiosa" "ETLILA" "herb" NA NA NA "0.39" NA "0.39" "KM" 28.03 7.94 20.09 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"400" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Macaranga tanarius" "MACATA" "tree" 1 3.46 3.8 "0.35" "0.605" "0.955" "KM" 17.07 6.63 10.44 2.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"401" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Piptrus argenteus" "PIPTAR" "tree" 38 406.4 4.7 "99.44" "151.3606" "250.8006" "KM" 16.12 5.49 10.63 5.3 4.9 4.4 6.3 2.2 4.6 4.3 2.5 4.8 4.4 1.4 3.7 3.6 3.9 4.5 4.2 3.3 2 3 2.6 3.6 2.5 2 2.2 4.6 3.7 1.7 1.4 1.8 3.3 3.6 5.2 4.5 3.7 3 4.5 3.3 2.2 NA NA NA NA NA NA NA NA NA
"402" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Macaranga quadriglandulosa" "MACAQU" "tree" 3 22.82 4.3 "2.75" "6.35" "9.1" "KM" 24.93 10.35 14.58 4 2.4 2.7 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"403" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Ficus congesta" "FICUCO" "tree" 3 12.97 3 "1.61" "3.81" "5.42" "KM" 16.94 6.3 10.64 2.6 2 2.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"404" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Ficus copiosa" "FICUCP" "tree" 2 3.81 2.8 "0.67" "1.205" "1.875" "KM" 19.29 5.59 13.7 1.7 1.4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"405" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Cordyline terminalis" "CORDTE" "herb" NA NA NA "0.385" "0.25" "0.635" "KM" 36.54 11.04 25.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"406" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Tournefortia sarmentosa" "TOURSA" "sedge" NA NA NA "1.44" NA "1.44" "KM" 19.42 5.49 13.93 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"407" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA "1.84" NA "1.84" "KM" 8.91 1.78 7.13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"408" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Premna sp. 1" "PREMS1" "tree" 2 2.49 4 "0.31" "1.68" "1.99" "KM" 15.65 4.78 10.87 1.4 1.1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"409" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Trema orientalis" "TREMOR" "tree" 1 8.55 5.3 "1.175" "2.005" "3.18" "KM" 12.99 3.98 9.01 3.3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"410" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA "0.62" NA "0.62" "KM" 6.53 0.78 5.75 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"411" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Cucurbita sp. 1" "CUCUS1" "herb" NA NA NA "0.265" NA "0.265" "KM" 20.3 6.43 13.87 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"412" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Axonopus compressus" "AXONCO" "grass" NA NA NA "0.16565" NA "0.16565" "KM" 6.25 1.56 4.69 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"413" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 1 NA NA "0.01624" "0.0913" "0.10754" "KM" 11.31 2 9.31 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"414" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Trichospermum pleiostigma" "TRICPL" "tree" 1 NA NA "0.02303" "0.04011" "0.06314" "KM" 10.86 3.08 7.78 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"415" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Ficus hahliana" "FICUHA" "tree" 1 NA NA "0.01715" NA "0.01715" "KM" 10.86 3.3 7.56 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"416" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Leea indica" "LEEAIN" "shrub" NA NA NA "0.02109" "0.02362" "0.04471" "KM" 13.95 5.54 8.41 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"417" "WG5P5" "P5" "WG5" "INSECTICIDE" "07/22/16" "Costus speciosus" "COSTSP" "herb" NA NA NA "0.07816" NA "0.07816" "KM" 24.45 4.47 19.98 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
